4,11,1793.868,152.911,59.553,130.320,0.875324,-1,-1,-1
4,5,1396.448,704.061,119.766,184.869,0.872906,-1,-1,-1
4,15,927.713,180.801,57.896,136.829,0.868966,-1,-1,-1
4,7,710.796,228.206,54.915,141.759,0.867801,-1,-1,-1
4,12,570.576,281.572,60.733,135.934,0.865052,-1,-1,-1
4,6,211.488,35.743,56.608,114.654,0.864970,-1,-1,-1
4,13,1091.562,50.530,42.729,104.871,0.861625,-1,-1,-1
4,14,1613.318,16.401,42.263,111.709,0.861059,-1,-1,-1
4,23,1137.455,490.517,75.136,149.162,0.860873,-1,-1,-1
4,9,1676.882,12.173,52.432,128.931,0.859536,-1,-1,-1
4,17,364.250,20.050,50.803,115.531,0.858846,-1,-1,-1
4,16,799.928,75.996,52.024,123.782,0.857094,-1,-1,-1
4,8,672.092,629.994,75.316,193.334,0.853680,-1,-1,-1
4,21,851.877,67.712,41.073,130.722,0.847789,-1,-1,-1
4,18,1203.192,121.474,49.820,138.579,0.837918,-1,-1,-1
4,19,1582.923,18.821,41.262,106.245,0.837487,-1,-1,-1
4,24,1386.159,53.474,37.199,131.409,0.833148,-1,-1,-1
4,26,1168.222,145.532,46.134,135.386,0.832806,-1,-1,-1
4,25,728.948,1.887,38.379,98.447,0.830808,-1,-1,-1
4,33,95.600,130.032,49.859,120.088,0.829877,-1,-1,-1
4,30,571.246,206.362,50.009,114.318,0.829526,-1,-1,-1
4,34,1401.103,0.000,41.742,97.264,0.827593,-1,-1,-1
4,22,908.336,0.000,34.901,83.909,0.825388,-1,-1,-1
4,28,988.067,105.415,53.288,136.400,0.820656,-1,-1,-1
4,29,896.576,85.792,41.564,127.224,0.819907,-1,-1,-1
4,38,386.057,489.190,119.272,184.460,0.817429,-1,-1,-1
4,31,1727.552,81.094,58.706,152.525,0.811181,-1,-1,-1
4,27,1302.513,5.985,42.122,103.450,0.810123,-1,-1,-1
4,37,1897.171,95.173,22.829,103.577,0.776334,-1,-1,-1
4,36,1819.892,0.007,38.037,51.700,0.773000,-1,-1,-1
4,42,1853.922,707.411,66.078,137.653,0.772158,-1,-1,-1
4,40,344.191,495.017,59.684,150.184,0.770545,-1,-1,-1
4,32,1694.621,154.372,60.701,145.898,0.770130,-1,-1,-1
4,44,746.641,0.000,69.198,51.673,0.763552,-1,-1,-1
4,35,148.063,0.000,46.400,48.506,0.759697,-1,-1,-1
4,43,291.021,0.000,40.283,18.042,0.575230,-1,-1,-1
4,45,462.451,512.464,55.496,132.192,0.506978,-1,-1,-1
4,39,1280.123,44.799,33.111,77.560,0.449362,-1,-1,-1
5,1,1454.923,328.003,69.555,156.861,0.891839,-1,-1,-1
5,4,1470.317,484.658,77.387,165.778,0.882972,-1,-1,-1
5,3,252.188,446.425,71.585,163.044,0.881934,-1,-1,-1
5,5,1394.324,704.873,119.484,183.673,0.878650,-1,-1,-1
5,2,756.914,435.453,66.571,161.206,0.878375,-1,-1,-1
5,11,1793.966,154.392,60.190,131.783,0.872211,-1,-1,-1
5,10,38.855,801.231,106.497,191.491,0.872032,-1,-1,-1
5,15,926.996,182.300,58.214,136.815,0.867419,-1,-1,-1
5,7,711.277,225.631,54.542,143.914,0.866951,-1,-1,-1
5,14,1613.702,16.412,42.962,111.878,0.860160,-1,-1,-1
5,13,1092.056,51.652,42.424,104.953,0.859682,-1,-1,-1
5,6,213.986,33.884,54.305,115.344,0.856555,-1,-1,-1
5,20,1141.674,923.963,99.772,155.717,0.856422,-1,-1,-1
5,9,1678.007,12.267,52.528,128.475,0.856361,-1,-1,-1
5,17,365.668,18.477,52.578,116.276,0.855893,-1,-1,-1
5,12,571.380,283.719,60.731,134.399,0.855401,-1,-1,-1
5,8,672.521,624.484,75.170,189.494,0.853014,-1,-1,-1
5,16,800.130,74.686,52.211,124.460,0.851937,-1,-1,-1
5,21,851.557,67.169,40.956,131.038,0.850803,-1,-1,-1
5,18,1202.870,119.441,50.324,141.795,0.840284,-1,-1,-1
5,26,1168.094,144.197,47.119,134.991,0.835860,-1,-1,-1
